Date,HomeTeam,AwayTeam,FTR,VCH,B365H,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP,Hist_H_Prob,Hist_D_Prob,Hist_A_Prob,H2HM1,H2HM2,H2HM3,H2HM4,H2HM5
2011-04-10,Blackpool,Arsenal,NH,8.5,8.5,0.4411764705882353,0.5904761904761905,0.6237623762376238,0.30927835051546393,0.0,0.09375,L,D,L,L,W,W,D,D,D,W,0,0,0,0,0,0,0,0,-0.5625,1.0,-0.09375,-0.15625,15.0,0.46835443037974683,0.2974683544303797,0.23417721518987342,0,-1,-1,-1,-1
2011-04-11,Liverpool,Man City,H,2.6,2.6,0.4117647058823529,0.47619047619047616,0.37623762376237624,0.27835051546391754,0.0,0.09375,L,W,W,L,D,W,L,W,D,L,0,0,0,0,0,0,0,0,0.125,0.71875,-0.09375,0.0,2.0,0.4668769716088328,0.29652996845425866,0.23659305993690852,0,-1,-1,-1,-1
2011-04-16,Birmingham,Sunderland,H,2.3,2.25,0.30392156862745096,0.3142857142857143,0.42574257425742573,0.4329896907216495,0.03125,0.0,D,W,L,D,L,L,L,D,L,L,0,0,0,0,0,0,0,0,-0.375,-0.28125,0.03125,0.125,-4.0,0.46855345911949686,0.29559748427672955,0.2358490566037736,1,-1,-1,-1,-1
2011-04-16,Blackpool,Wigan,NH,2.38,2.3,0.4411764705882353,0.2761904761904762,0.6237623762376238,0.5257731958762887,0.0,0.03125,L,D,L,L,W,D,W,L,L,D,0,0,0,0,0,0,0,0,-0.5625,-0.6875,-0.03125,-0.03125,2.0,0.4702194357366771,0.2946708463949843,0.23510971786833856,2,-1,-1,-1,-1
2011-04-16,Everton,Blackburn,H,1.7,1.67,0.4411764705882353,0.38095238095238093,0.40594059405940597,0.5360824742268041,0.09090909090909091,0.030303030303030304,W,D,W,D,W,D,D,D,L,L,0,0,0,0,0,0,0,0,0.12121212121212122,-0.36363636363636365,0.06060606060606061,0.24242424242424243,-2.0,0.46875,0.29375,0.2375,0,-1,-1,-1,-1
2011-04-16,West Brom,Chelsea,NH,5.5,5.5,0.45098039215686275,0.5523809523809524,0.5841584158415841,0.26804123711340205,0.09090909090909091,0.09090909090909091,W,W,D,W,D,W,W,D,W,W,0,0,0,0,0,0,0,0,-0.3939393939393939,0.9696969696969697,0.0,-0.06060606060606061,17.0,0.470404984423676,0.29283489096573206,0.2367601246105919,0,-1,-1,-1,-1
2011-04-16,West Ham,Aston Villa,NH,2.3,2.25,0.37254901960784315,0.38095238095238093,0.5544554455445545,0.5463917525773195,0.0,0.09090909090909091,L,L,D,W,W,W,D,L,L,W,0,0,0,0,0,0,0,0,-0.5454545454545454,-0.3939393939393939,-0.09090909090909091,0.0,11.0,0.468944099378882,0.2919254658385093,0.2391304347826087,0,-1,-1,-1,-1
2011-04-17,Arsenal,Liverpool,NH,1.7,1.73,0.6176470588235294,0.42857142857142855,0.3069306930693069,0.3917525773195876,0.030303030303030304,0.09090909090909091,D,W,D,D,D,W,L,W,W,L,0,0,0,0,0,0,0,0,0.9696969696969697,0.21212121212121213,-0.06060606060606061,-0.06060606060606061,-4.0,0.4674922600619195,0.29102167182662536,0.24148606811145512,1,-1,-1,-1,-1
2011-04-19,Newcastle,Man United,NH,5.5,5.5,0.47058823529411764,0.6666666666666666,0.46534653465346537,0.32989690721649484,0.0,0.09090909090909091,L,W,L,L,D,W,W,W,L,L,0,0,0,0,0,0,0,0,0.030303030303030304,1.1515151515151516,-0.09090909090909091,-0.15151515151515152,16.0,0.4660493827160494,0.2932098765432099,0.24074074074074073,0,-1,-1,-1,-1
2011-04-20,Chelsea,Birmingham,H,1.22,1.2,0.5686274509803921,0.3142857142857143,0.25742574257425743,0.44329896907216493,0.09090909090909091,0.09090909090909091,W,W,D,W,W,W,D,W,L,D,0,0,0,0,0,0,0,0,0.9696969696969697,-0.30303030303030304,0.0,0.15151515151515152,-8.0,0.4646153846153846,0.2953846153846154,0.24,0,-1,-1,-1,-1
2011-04-20,Tottenham,Arsenal,NH,2.88,2.88,0.46078431372549017,0.6,0.38613861386138615,0.31958762886597936,0.030303030303030304,0.030303030303030304,D,W,D,D,D,D,W,D,D,D,0,0,0,0,0,0,0,0,0.24242424242424243,0.9696969696969697,0.0,0.0,1.0,0.4662576687116564,0.294478527607362,0.2392638036809816,2,-1,-1,-1,-1
2011-04-23,Aston Villa,Stoke,NH,1.85,1.8,0.39215686274509803,0.37142857142857144,0.5247524752475248,0.4329896907216495,0.09090909090909091,0.0,W,D,L,L,W,L,D,W,L,D,0,0,0,0,0,0,0,0,-0.3939393939393939,-0.09090909090909091,0.09090909090909091,0.06060606060606061,-5.0,0.4648318042813456,0.2966360856269113,0.23853211009174313,0,-1,-1,-1,-1
2011-04-23,Blackpool,Newcastle,NH,3.0,2.88,0.45098039215686275,0.45714285714285713,0.6534653465346535,0.4845360824742268,0.0,0.0,L,L,D,L,L,L,W,L,L,D,0,0,0,0,0,0,0,0,-0.6060606060606061,0.030303030303030304,0.0,-0.09090909090909091,0.0,0.4634146341463415,0.29878048780487804,0.23780487804878048,2,-1,-1,-1,-1
2011-04-23,Chelsea,West Ham,H,1.2,1.2,0.5686274509803921,0.3619047619047619,0.25742574257425743,0.5773195876288659,0.09090909090909091,0.0,W,W,D,W,W,L,L,D,W,W,0,0,0,0,0,0,0,0,0.9696969696969697,-0.5454545454545454,0.09090909090909091,0.18181818181818182,-16.0,0.46200607902735563,0.3009118541033435,0.23708206686930092,2,-1,-1,-1,-1
2011-04-23,Liverpool,Birmingham,H,1.44,1.44,0.45098039215686275,0.3238095238095238,0.38613861386138615,0.4742268041237113,0.029411764705882353,0.0,D,W,L,W,W,L,W,D,W,L,0,0,0,0,0,0,0,0,0.20588235294117646,-0.35294117647058826,0.029411764705882353,0.08823529411764706,-2.0,0.4636363636363636,0.3,0.23636363636363636,1,-1,-1,-1,-1
2011-04-23,Man United,Everton,H,1.44,1.44,0.6862745098039216,0.44761904761904764,0.31683168316831684,0.422680412371134,0.029411764705882353,0.08823529411764706,D,W,W,W,L,W,W,D,W,D,0,0,0,0,0,0,0,0,1.1176470588235294,0.17647058823529413,-0.058823529411764705,-0.029411764705882353,-6.0,0.4652567975830816,0.2990936555891239,0.23564954682779457,1,-1,-1,-1,-1
2011-04-23,Sunderland,Wigan,H,2.1,2.1,0.3431372549019608,0.3047619047619048,0.46534653465346537,0.5463917525773195,0.0,0.08823529411764706,L,L,L,L,D,W,L,D,W,L,0,0,0,0,0,0,0,0,-0.35294117647058826,-0.6176470588235294,-0.08823529411764706,-0.17647058823529413,-3.0,0.46686746987951805,0.29819277108433734,0.23493975903614459,1,-1,-1,-1,-1
2011-04-23,Tottenham,West Brom,NH,1.57,1.57,0.4803921568627451,0.44761904761904764,0.40594059405940597,0.6391752577319587,0.029411764705882353,0.0,D,D,W,D,D,L,W,W,D,W,0,0,0,0,0,0,0,0,0.23529411764705882,-0.4411764705882353,0.029411764705882353,-0.08823529411764706,-14.0,0.46846846846846846,0.2972972972972973,0.23423423423423423,1,-1,-1,-1,-1
2011-04-23,Wolves,Fulham,NH,2.6,2.5,0.3627450980392157,0.3523809523809524,0.5643564356435643,0.3711340206185567,0.029411764705882353,0.029411764705882353,D,L,L,W,D,D,L,W,L,W,0,0,0,0,0,0,0,0,-0.5882352941176471,0.029411764705882353,0.0,-0.058823529411764705,3.0,0.46706586826347307,0.2994011976047904,0.23353293413173654,0,-1,-1,-1,-1
2011-04-24,Bolton,Arsenal,H,5.0,4.5,0.47058823529411764,0.6285714285714286,0.43564356435643564,0.35051546391752575,0.08823529411764706,0.029411764705882353,W,W,L,L,W,D,D,W,D,D,0,0,0,0,0,0,0,0,0.11764705882352941,0.9411764705882353,0.058823529411764705,0.058823529411764705,11.0,0.46567164179104475,0.30149253731343284,0.23283582089552238,0,-1,-1,-1,-1
2011-04-25,Blackburn,Man City,NH,3.8,3.6,0.39215686274509803,0.4857142857142857,0.5346534653465347,0.30927835051546393,0.0,0.08823529411764706,L,D,D,D,L,W,L,W,L,W,0,0,0,0,0,0,0,0,-0.4117647058823529,0.6176470588235294,-0.08823529411764706,-0.17647058823529413,5.0,0.46726190476190477,0.3005952380952381,0.23214285714285715,1,-1,-1,-1,-1
2011-04-26,Stoke,Wolves,H,1.83,1.8,0.39215686274509803,0.3523809523809524,0.42574257425742573,0.5876288659793815,0.029411764705882353,0.029411764705882353,D,L,D,W,L,D,L,L,W,D,0,0,0,0,0,0,0,0,-0.08823529411764706,-0.5882352941176471,0.0,0.0,-4.0,0.4658753709198813,0.2997032640949555,0.2344213649851632,0,-1,-1,-1,-1
2011-04-27,Fulham,Bolton,H,1.8,1.8,0.3627450980392157,0.45714285714285713,0.3564356435643564,0.4536082474226804,0.029411764705882353,0.08823529411764706,D,L,W,L,W,W,W,L,L,W,0,0,0,0,0,0,0,0,0.029411764705882353,0.11764705882352941,-0.058823529411764705,-0.058823529411764705,-2.0,0.46745562130177515,0.2988165680473373,0.23372781065088757,1,-1,-1,-1,-1
2011-04-30,Blackburn,Bolton,H,2.05,1.91,0.39215686274509803,0.45714285714285713,0.5346534653465347,0.4536082474226804,0.0,0.08823529411764706,L,D,D,D,L,W,W,L,L,W,0,0,0,0,0,0,0,0,-0.4117647058823529,0.11764705882352941,-0.08823529411764706,-0.17647058823529413,-4.0,0.4690265486725664,0.29793510324483774,0.23303834808259588,0,-1,-1,-1,-1
2011-04-30,Blackpool,Stoke,NH,2.75,2.63,0.47058823529411764,0.4095238095238095,0.693069306930693,0.44329896907216493,0.02857142857142857,0.08571428571428572,D,L,L,L,D,W,D,L,D,W,0,0,0,0,0,0,0,0,-0.6285714285714286,0.0,-0.05714285714285714,-0.17142857142857143,7.0,0.47058823529411764,0.29705882352941176,0.2323529411764706,2,-1,-1,-1,-1
2011-04-30,Chelsea,Tottenham,H,1.5,1.44,0.6274509803921569,0.47619047619047616,0.26732673267326734,0.44329896907216493,0.08571428571428572,0.0,W,W,W,W,D,L,D,D,W,D,0,0,0,0,0,0,0,0,1.0571428571428572,0.2,0.08571428571428572,0.2,-3.0,0.46920821114369504,0.2991202346041056,0.2316715542521994,1,-1,-1,-1,-1
2011-04-30,Sunderland,Fulham,NH,2.62,2.6,0.38235294117647056,0.38095238095238093,0.48514851485148514,0.3711340206185567,0.08571428571428572,0.08571428571428572,W,L,L,L,L,W,D,L,W,L,0,0,1,0,0,0,0,0,-0.2857142857142857,0.11428571428571428,0.0,-0.11428571428571428,1.0,0.47076023391812866,0.2982456140350877,0.2309941520467836,1,-1,-1,-1,-1
2011-04-30,West Brom,Aston Villa,H,2.38,2.38,0.4803921568627451,0.4095238095238095,0.6336633663366337,0.5670103092783505,0.02857142857142857,0.02857142857142857,D,L,W,W,D,D,W,W,D,L,0,0,0,0,0,0,0,0,-0.42857142857142855,-0.34285714285714286,0.0,0.0,12.0,0.46938775510204084,0.29737609329446063,0.23323615160349853,0,-1,-1,-1,-1
2011-04-30,Wigan,Everton,NH,2.88,2.8,0.3333333333333333,0.44761904761904764,0.5643564356435643,0.4329896907216495,0.0,0.0,L,W,L,D,W,L,W,W,D,W,0,0,0,0,0,0,0,0,-0.6571428571428571,0.14285714285714285,0.0,-0.08571428571428572,8.0,0.47093023255813954,0.29651162790697677,0.23255813953488372,1,-1,-1,-1,-1
2011-05-01,Arsenal,Man United,H,2.6,2.5,0.6568627450980392,0.6761904761904762,0.3564356435643564,0.32989690721649484,0.0,0.08571428571428572,L,D,D,W,D,W,D,W,W,W,0,0,0,0,1,0,0,0,0.8857142857142857,1.1142857142857143,-0.08571428571428572,-0.2,1.0,0.46956521739130436,0.2985507246376812,0.2318840579710145,0,-1,-1,-1,-1
2011-05-01,Birmingham,Wolves,NH,2.1,2.1,0.3333333333333333,0.3523809523809524,0.504950495049505,0.6185567010309279,0.0,0.0,L,L,W,D,W,L,D,L,L,W,0,0,0,0,0,0,0,0,-0.4857142857142857,-0.6571428571428571,0.0,0.08571428571428572,-6.0,0.47109826589595377,0.2976878612716763,0.23121387283236994,0,-1,-1,-1,-1
2011-05-01,Liverpool,Newcastle,H,1.5,1.44,0.5,0.4666666666666667,0.38613861386138615,0.4948453608247423,0.08571428571428572,0.02857142857142857,W,D,W,L,W,D,D,L,W,L,0,0,0,0,0,0,0,0,0.34285714285714286,0.02857142857142857,0.05714285714285714,0.14285714285714285,-11.0,0.4697406340057637,0.29971181556195964,0.23054755043227665,0,-1,-1,-1,-1
2011-05-01,Man City,West Ham,H,1.4,1.4,0.5196078431372549,0.37142857142857144,0.3069306930693069,0.6288659793814433,0.08571428571428572,0.0,W,W,L,W,L,L,L,L,L,D,0,0,0,0,0,0,0,0,0.6285714285714286,-0.6285714285714286,0.08571428571428572,0.22857142857142856,-12.0,0.47126436781609193,0.2988505747126437,0.22988505747126436,2,-1,-1,-1,-1
2011-05-07,Aston Villa,Wigan,NH,1.8,1.8,0.4215686274509804,0.3238095238095238,0.5445544554455446,0.5876288659793815,0.02857142857142857,0.0,D,W,W,D,L,L,W,L,D,W,0,0,0,0,0,0,0,0,-0.34285714285714286,-0.6571428571428571,0.02857142857142857,0.02857142857142857,-10.0,0.47277936962750716,0.2979942693409742,0.22922636103151864,2,-1,-1,-1,-1
2011-05-07,Bolton,Sunderland,NH,1.8,1.83,0.47058823529411764,0.37142857142857144,0.4752475247524752,0.5360824742268041,0.0,0.0,L,L,W,W,L,L,W,L,L,L,0,0,0,0,0,0,1,0,0.0,-0.3611111111111111,0.0,0.08333333333333333,1.0,0.4714285714285714,0.3,0.22857142857142856,0,-1,-1,-1,-1
2011-05-07,Everton,Man City,H,2.75,2.7,0.47058823529411764,0.5142857142857142,0.42574257425742573,0.3402061855670103,0.027777777777777776,0.0,D,L,W,W,D,L,W,W,L,W,0,0,0,0,0,0,0,0,0.1388888888888889,0.5833333333333334,0.027777777777777776,-0.027777777777777776,3.0,0.4700854700854701,0.29914529914529914,0.23076923076923078,2,-1,-1,-1,-1
2011-05-07,Newcastle,Birmingham,H,1.95,1.91,0.4803921568627451,0.3333333333333333,0.504950495049505,0.5360824742268041,0.0,0.027777777777777776,L,D,D,L,W,D,L,L,W,D,0,0,0,0,0,0,0,0,-0.05555555555555555,-0.4722222222222222,-0.027777777777777776,0.0,9.0,0.4715909090909091,0.29829545454545453,0.23011363636363635,2,-1,-1,-1,-1
2011-05-07,Tottenham,Blackpool,NH,1.3,1.3,0.5,0.45714285714285713,0.43564356435643564,0.7216494845360825,0.027777777777777776,0.027777777777777776,D,L,D,D,W,D,D,L,L,L,0,0,0,0,0,0,1,0,0.19444444444444445,-0.6111111111111112,0.0,0.1111111111111111,-14.0,0.4730878186968839,0.29745042492917845,0.22946175637393768,0,-1,-1,-1,-1
2011-05-07,West Ham,Blackburn,NH,2.0,1.95,0.39215686274509803,0.3904761904761905,0.6237623762376238,0.5670103092783505,0.0,0.08333333333333333,L,L,L,L,L,W,L,L,D,D,0,0,1,1,0,0,0,0,-0.6388888888888888,-0.3888888888888889,-0.08333333333333333,-0.1388888888888889,7.0,0.4717514124293785,0.2994350282485876,0.2288135593220339,1,-1,-1,-1,-1
2011-05-08,Man United,Chelsea,H,2.38,2.38,0.696078431372549,0.6285714285714286,0.32673267326732675,0.28865979381443296,0.0,0.08333333333333333,L,W,D,W,W,W,W,W,W,W,0,0,0,0,1,1,0,0,1.0555555555555556,1.0555555555555556,-0.08333333333333333,-0.1388888888888889,1.0,0.4704225352112676,0.30140845070422534,0.22816901408450704,0,-1,-1,-1,-1
2011-05-08,Stoke,Arsenal,H,5.5,5.5,0.4215686274509804,0.6476190476190476,0.42574257425742573,0.3711340206185567,0.027777777777777776,0.08333333333333333,D,W,D,L,D,W,L,D,D,W,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,-0.05555555555555555,-0.05555555555555555,8.0,0.47191011235955055,0.300561797752809,0.22752808988764045,0,-1,-1,-1,-1
2011-05-08,Wolves,West Brom,H,2.25,2.1,0.37254901960784315,0.4857142857142857,0.6039603960396039,0.6701030927835051,0.027777777777777776,0.08333333333333333,D,L,D,L,L,W,D,L,W,W,0,0,0,0,0,0,0,0,-0.6388888888888888,-0.3888888888888889,-0.05555555555555555,-0.2222222222222222,-3.0,0.4733893557422969,0.29971988795518206,0.226890756302521,1,-1,-1,-1,-1
2011-05-09,Fulham,Liverpool,NH,3.0,2.88,0.4215686274509804,0.5142857142857142,0.3564356435643564,0.4020618556701031,0.08333333333333333,0.08333333333333333,W,W,D,L,W,W,W,D,W,L,0,0,0,0,0,0,0,0,0.19444444444444445,0.4166666666666667,0.0,0.0,5.0,0.4748603351955307,0.2988826815642458,0.22625698324022347,0,-1,-1,-1,-1
2011-05-10,Man City,Tottenham,H,1.91,1.91,0.5294117647058824,0.4857142857142857,0.32673267326732675,0.4536082474226804,0.0,0.027777777777777776,L,W,W,L,W,D,L,D,D,W,0,0,0,0,0,0,0,0,0.5833333333333334,0.19444444444444445,-0.027777777777777776,0.08333333333333333,1.0,0.4735376044568245,0.298050139275766,0.22841225626740946,1,-1,-1,-1,-1
2011-05-14,Blackburn,Man United,NH,5.5,5.0,0.4117647058823529,0.6952380952380952,0.5544554455445545,0.35051546391752575,0.02702702702702703,0.08108108108108109,D,W,L,L,D,W,L,W,D,W,0,0,0,0,0,0,0,0,-0.3783783783783784,1.054054054054054,-0.05405405405405406,-0.13513513513513514,8.0,0.475,0.2972222222222222,0.22777777777777777,0,-1,-1,-1,-1
2011-05-14,Blackpool,Bolton,H,2.2,2.2,0.4803921568627451,0.4666666666666667,0.7029702970297029,0.5154639175257731,0.02702702702702703,0.0,D,D,D,L,L,L,L,L,W,W,0,0,0,0,0,0,0,0,-0.5945945945945946,-0.02702702702702703,0.02702702702702703,-0.08108108108108109,4.0,0.47368421052631576,0.29916897506925205,0.22714681440443213,1,-1,-1,-1,-1
2011-05-14,Sunderland,Wolves,NH,2.5,2.5,0.4019607843137255,0.3904761904761905,0.5247524752475248,0.6391752577319587,0.08108108108108109,0.08108108108108109,W,L,W,L,L,W,D,L,D,L,0,0,0,0,0,0,0,0,-0.32432432432432434,-0.5675675675675675,0.0,0.02702702702702703,-2.0,0.47513812154696133,0.2983425414364641,0.2265193370165746,0,-1,-1,-1,-1
2011-05-14,West Brom,Everton,H,2.75,2.63,0.5098039215686274,0.47619047619047616,0.6732673267326733,0.4536082474226804,0.0,0.08108108108108109,L,W,D,L,W,W,D,L,W,W,0,0,0,0,0,0,0,0,-0.43243243243243246,0.16216216216216217,-0.08108108108108109,-0.08108108108108109,10.0,0.4738292011019284,0.2975206611570248,0.22865013774104684,2,-1,-1,-1,-1
2011-05-15,Arsenal,Aston Villa,NH,1.36,1.36,0.6764705882352942,0.42857142857142855,0.38613861386138615,0.5979381443298969,0.0,0.02702702702702703,L,W,L,D,D,D,L,D,W,W,0,0,0,0,0,0,0,0,0.8108108108108109,-0.35135135135135137,-0.02702702702702703,-0.08108108108108109,-3.0,0.47527472527472525,0.2967032967032967,0.22802197802197802,2,-1,-1,-1,-1
2011-05-15,Birmingham,Fulham,NH,2.25,2.2,0.35294117647058826,0.42857142857142855,0.5346534653465347,0.422680412371134,0.0,0.0,L,D,L,L,W,L,W,W,D,L,0,0,0,0,0,0,0,0,-0.4864864864864865,0.10810810810810811,0.0,-0.08108108108108109,-3.0,0.473972602739726,0.2958904109589041,0.23013698630136986,1,-1,-1,-1,-1
2011-05-15,Chelsea,Newcastle,NH,1.25,1.25,0.6568627450980392,0.4857142857142857,0.297029702970297,0.5360824742268041,0.0,0.08108108108108109,L,W,W,W,W,W,L,D,D,L,1,0,0,0,0,0,0,0,1.0,-0.02702702702702703,-0.08108108108108109,0.1891891891891892,-17.0,0.4726775956284153,0.29508196721311475,0.23224043715846995,1,-1,-1,-1,-1
2011-05-15,Liverpool,Tottenham,NH,1.75,1.73,0.5784313725490197,0.4857142857142857,0.40594059405940597,0.4639175257731959,0.08108108108108109,0.0,W,W,W,D,W,L,D,L,D,D,0,0,0,0,0,0,0,0,0.4864864864864865,0.16216216216216217,0.08108108108108109,0.2702702702702703,3.0,0.4713896457765668,0.2970027247956403,0.23160762942779292,0,-1,-1,-1,-1
2011-05-15,Wigan,West Ham,H,2.15,2.1,0.35294117647058826,0.3904761904761905,0.5841584158415841,0.6597938144329897,0.02702702702702703,0.02702702702702703,D,D,L,W,L,D,L,L,L,L,0,0,0,0,0,0,1,0,-0.6216216216216216,-0.6216216216216216,0.0,0.10810810810810811,-1.0,0.4701086956521739,0.296195652173913,0.23369565217391305,0,-1,-1,-1,-1
2011-05-17,Man City,Stoke,H,1.4,1.36,0.5392156862745098,0.4380952380952381,0.32673267326732675,0.4536082474226804,0.08108108108108109,0.08108108108108109,W,L,W,W,L,W,D,W,D,L,0,0,0,0,0,0,0,0,0.5945945945945946,0.05405405405405406,0.0,0.02702702702702703,-6.0,0.4715447154471545,0.2953929539295393,0.23306233062330622,1,-1,-1,-1,-1
2011-05-22,Aston Villa,Liverpool,H,3.25,3.2,0.46078431372549017,0.5619047619047619,0.5841584158415841,0.44329896907216493,0.07894736842105263,0.0,W,D,L,D,W,L,W,W,W,D,0,0,0,0,0,0,0,0,-0.3157894736842105,0.42105263157894735,0.07894736842105263,-0.05263157894736842,-1.0,0.47297297297297297,0.2945945945945946,0.23243243243243245,0,-1,-1,-1,-1
2011-05-22,Bolton,Man City,NH,5.25,5.0,0.5098039215686274,0.5523809523809524,0.5346534653465347,0.3402061855670103,0.0,0.07894736842105263,L,L,L,L,W,W,W,L,W,W,0,0,0,0,0,0,0,0,-0.05263157894736842,0.6578947368421053,-0.07894736842105263,-0.23684210526315788,9.0,0.4743935309973046,0.29380053908355797,0.23180592991913745,0,-1,-1,-1,-1
2011-05-22,Everton,Chelsea,H,3.1,3.1,0.49019607843137253,0.6571428571428571,0.44554455445544555,0.32989690721649484,0.0,0.02631578947368421,L,W,D,L,W,D,L,W,W,W,0,0,0,0,1,0,0,0,0.13157894736842105,0.9736842105263158,-0.02631578947368421,-0.07894736842105263,7.0,0.4731182795698925,0.29301075268817206,0.23387096774193547,1,-1,-1,-1,-1
2011-05-22,Fulham,Arsenal,NH,3.75,3.75,0.46078431372549017,0.6666666666666666,0.40594059405940597,0.422680412371134,0.07894736842105263,0.0,W,L,W,W,D,L,L,W,L,D,0,0,0,0,0,0,0,0,0.15789473684210525,0.7631578947368421,0.07894736842105263,0.15789473684210525,9.0,0.4745308310991957,0.29222520107238603,0.23324396782841822,0,-1,-1,-1,-1
2011-05-22,Man United,Blackpool,H,1.62,1.6,0.7254901960784313,0.5047619047619047,0.3465346534653465,0.7628865979381443,0.02631578947368421,0.07894736842105263,D,W,L,W,D,W,D,D,D,L,0,0,0,0,0,0,0,0,1.0263157894736843,-0.5526315789473685,-0.05263157894736842,0.05263157894736842,-16.0,0.4732620320855615,0.29411764705882354,0.232620320855615,2,-1,-1,-1,-1
2011-05-22,Newcastle,West Brom,NH,2.05,2.0,0.5196078431372549,0.5047619047619047,0.5346534653465347,0.7010309278350515,0.02631578947368421,0.07894736842105263,D,W,L,D,D,W,L,W,D,L,0,0,0,0,0,0,0,0,-0.02631578947368421,-0.39473684210526316,-0.05263157894736842,-0.02631578947368421,0.0,0.4746666666666667,0.29333333333333333,0.232,0,-1,-1,-1,-1
2011-05-22,Stoke,Wigan,NH,2.75,2.75,0.45098039215686275,0.37142857142857144,0.46534653465346537,0.6288659793814433,0.0,0.07894736842105263,L,W,D,W,D,W,D,D,L,W,0,0,0,0,0,0,0,0,-0.02631578947368421,-0.5789473684210527,-0.07894736842105263,0.0,-5.0,0.4734042553191489,0.29521276595744683,0.23138297872340424,1,-1,-1,-1,-1
2011-05-22,Tottenham,Birmingham,H,1.53,1.53,0.5196078431372549,0.34285714285714286,0.44554455445544555,0.5773195876288659,0.07894736842105263,0.0,W,L,D,L,D,L,L,D,L,L,0,0,0,0,0,0,0,0,0.21052631578947367,-0.5263157894736842,0.07894736842105263,0.10526315789473684,-5.0,0.47214854111405835,0.29442970822281167,0.23342175066312998,1,-1,-1,-1,-1
2011-05-22,West Ham,Sunderland,NH,2.0,2.0,0.4215686274509804,0.4,0.6633663366336634,0.5773195876288659,0.0,0.0,L,D,L,L,L,L,W,L,W,L,0,0,1,0,0,0,0,0,-0.631578947368421,-0.3684210526315789,0.0,-0.13157894736842105,4.0,0.47354497354497355,0.29365079365079366,0.2328042328042328,0,-1,-1,-1,-1
2011-05-22,Wolves,Blackburn,NH,2.15,2.2,0.43137254901960786,0.4095238095238095,0.6237623762376238,0.5876288659793815,0.07894736842105263,0.02631578947368421,W,W,D,L,D,D,D,W,L,L,0,0,0,0,0,0,0,0,-0.5,-0.3684210526315789,0.05263157894736842,0.07894736842105263,5.0,0.47229551451187335,0.2928759894459103,0.23482849604221637,0,-1,-1,-1,-1
2011-08-13,Blackburn,Wolves,NH,2.15,2.2,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2.0,0.4710526315789474,0.29210526315789476,0.23684210526315788,2,2,-1,-1,-1
2011-08-13,Fulham,Aston Villa,NH,2.15,2.2,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.46981627296587924,0.29133858267716534,0.2388451443569554,1,1,-1,-1,-1
2011-08-13,Liverpool,Sunderland,NH,1.53,1.57,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-4.0,0.468586387434555,0.2931937172774869,0.23821989528795812,2,1,-1,-1,-1
2011-08-13,Newcastle,Arsenal,NH,3.8,3.75,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.0,0.46736292428198434,0.2950391644908616,0.23759791122715404,1,2,-1,-1,-1
2011-08-13,QPR,Bolton,NH,2.38,2.4,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.4661458333333333,0.296875,0.23697916666666666,-1,-1,-1,-1,-1
2011-08-13,Wigan,Norwich,NH,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2.0,0.4649350649350649,0.2961038961038961,0.23896103896103896,-1,-1,-1,-1,-1
2011-08-14,Stoke,Chelsea,NH,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,0.4637305699481865,0.2979274611398964,0.23834196891191708,1,0,-1,-1,-1
2011-08-14,West Brom,Man United,NH,7.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10.0,0.4625322997416021,0.2997416020671835,0.23772609819121446,0,1,-1,-1,-1
2011-08-15,Man City,Swansea,H,1.25,1.29,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-15.0,0.46134020618556704,0.29896907216494845,0.23969072164948454,-1,-1,-1,-1,-1
